CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
501,Spain,Female,65,1,94045.45,3,1,1,190211.24,0
368,Germany,Male,71,10,185819.56,1,1,0,192600.3,1
449,Germany,Female,51,8,114072.15,3,0,1,88860.18,1
409,Spain,Male,36,5,7152.54,4,1,0,133872.49,0
516,Germany,Female,34,7,229969.18,1,0,1,164806.02,1
551,Spain,Female,22,8,107687.59,4,0,1,165287.14,0
694,France,Male,42,8,50873.78,1,0,0,12683.47,0
495,Germany,Male,35,7,138916.02,2,1,1,129512.59,1
752,France,Male,72,9,54726.54,2,0,1,195002.87,0
513,Germany,Male,70,7,51505.5,1,1,1,53955.96,1
807,Germany,Female,67,2,136432.83,4,0,0,161165.68,1
830,Germany,Female,25,2,97760.57,1,1,1,111507.05,1
788,Spain,Male,44,1,143248.32,4,1,1,52079.34,1
591,France,Male,32,0,249206.36,2,0,1,19697.22,1
418,Germany,Female,62,3,214754.54,4,1,0,154385.13,1
524,Spain,Male,30,1,1917.7,3,0,0,70129.37,0
398,Germany,Male,33,1,12638.93,2,1,1,81361.35,1
832,Spain,Male,39,10,152519.86,3,1,0,102193.9,1
457,Germany,Male,37,10,156564.02,2,0,1,106367.03,0
575,France,Female,30,4,219547.71,2,1,0,49175.26,1
510,France,Female,37,3,157264.29,3,0,1,137421.98,1
468,Germany,Male,19,0,56928.63,1,0,0,141582.6,1
498,Spain,Female,52,8,117129.06,4,0,1,37037.18,1
814,Germany,Male,64,3,202246.35,2,1,1,111252.81,1
499,Spain,Male,72,4,230706.24,4,0,0,125759.28,1
781,Germany,Male,36,6,59228.78,2,0,1,45387.79,0
642,Spain,Female,62,1,134901.18,4,0,1,179947.8,1
492,France,Female,54,7,39731.89,2,0,1,101736.91,1
768,Germany,Female,75,10,124249.92,1,1,0,31855.39,1
825,France,Female,71,1,22528.53,2,1,1,73535.27,1
804,France,Female,23,10,235432.02,1,0,1,100622.49,1
509,Germany,Male,31,9,159514.11,2,0,1,11927.39,0
360,Germany,Male,21,4,213554.19,4,0,0,16062.88,0
487,Spain,Female,39,1,249573.79,3,0,1,20548.91,1
806,Spain,Female,68,1,45666.5,2,0,0,112245.69,1
427,France,Female,72,3,173535.85,2,0,1,73856.76,1
426,Spain,Male,56,3,221746.57,1,1,0,179689.77,1
790,Spain,Female,53,7,143984.54,4,0,0,116254.44,1
603,Germany,Male,51,5,159924.09,1,0,0,154380.3,1
758,Spain,Male,44,9,101917.77,4,0,1,140555.3,1
607,France,Female,24,7,168690.21,4,0,0,108860.94,1
669,Spain,Male,20,6,98894.48,1,0,0,151496.88,1
640,France,Male,64,9,119154.91,3,0,0,113494.08,1
612,Germany,Female,50,3,25727.94,4,1,0,83236.7,1
434,France,Male,19,1,1952.1,3,1,0,92802.92,1
495,Spain,Female,59,8,13787.78,1,0,0,169315.25,1
672,Germany,Male,33,1,48130.41,3,1,0,117021.98,1
391,Spain,Female,42,0,114150.95,4,0,0,81686.27,1
723,Germany,Female,32,7,5248.52,1,1,0,44151.2,1
474,Germany,Male,41,9,38984.16,3,0,1,104117.99,1
516,Spain,Female,32,8,195361.15,1,0,0,57956.78,1
774,Spain,Male,48,0,190541.64,1,0,0,191560.18,1
590,Germany,Male,31,6,197432.57,3,1,0,103286.6,1
808,Germany,Female,71,1,230385.24,4,1,0,11700.17,1
836,Spain,Male,31,5,29767.75,4,0,0,27646.67,0
629,France,Female,23,10,40784.97,4,0,0,64021.65,1
537,Spain,Male,31,4,83388.4,4,1,0,27510.94,1
651,Germany,Male,34,0,228785.3,2,0,1,179852.82,1
368,Spain,Female,35,1,193869.44,1,0,1,172326.8,1
417,France,Male,37,1,81030.32,1,0,1,194463.69,1
567,Spain,Male,68,9,21908.95,2,1,0,144228.47,1
451,Germany,Male,34,9,154095.01,1,1,0,132638.26,1
391,Spain,Male,33,5,64204.79,1,0,1,185464.36,1
637,Germany,Male,57,10,132788.14,3,0,1,189814.7,1
516,Germany,Male,56,0,235450.84,2,1,0,176722.69,1
458,Spain,Male,69,10,143154.31,1,0,0,173679.84,1
843,Germany,Male,49,3,230958.61,1,0,1,137623.62,1
385,Germany,Female,61,9,98259.7,2,0,1,10305.13,1
581,France,Male,26,10,158337.83,2,0,1,91608.24,1
578,France,Male,44,4,223472.49,3,1,1,130775.93,0
702,France,Female,63,1,146996.83,3,0,0,113954.2,1
513,France,Female,69,1,153724.67,4,0,1,166014.06,1
736,Germany,Female,50,6,179077.0,4,0,1,165591.43,0
422,Spain,Male,27,6,220526.94,3,1,0,123749.58,1
485,Germany,Female,34,5,22045.02,1,1,1,14178.87,1
702,Germany,Female,66,0,84214.85,2,1,1,80172.69,1
728,Germany,Male,66,2,99421.18,3,0,1,53475.15,0
419,Spain,Male,53,8,227427.42,4,0,0,74369.74,1
774,France,Female,34,9,239001.98,2,0,0,127285.6,0
836,Germany,Female,35,0,30095.12,4,1,1,22627.76,0
545,Germany,Male,69,1,29776.92,1,1,0,14225.99,1
618,France,Male,40,7,233715.45,1,0,0,93005.85,1
398,Germany,Male,51,6,73942.98,4,0,1,160779.03,1
665,Spain,Male,25,8,60453.6,2,1,0,15832.73,1
479,Germany,Male,30,9,8905.72,4,0,1,171319.23,0
793,Germany,Female,40,3,68898.98,2,0,0,82937.13,1
354,France,Male,74,3,173381.61,3,0,1,32464.73,1
777,Germany,Male,71,6,106509.04,4,1,0,117824.57,1
376,Germany,Male,37,0,129217.59,4,0,0,190948.51,1
509,Spain,Male,39,9,229323.9,2,1,1,113077.45,1
498,France,Male,64,8,28672.45,3,0,1,140460.6,1
613,France,Female,69,1,17810.18,2,1,1,165120.04,1
579,Spain,Male,40,0,212982.69,2,1,1,161874.62,1
549,Germany,Female,58,6,193713.95,4,1,0,23892.56,1
399,France,Male,52,5,65933.55,4,0,0,150789.13,1
416,France,Female,20,2,81058.53,2,0,1,190395.42,0
649,Germany,Female,51,0,77569.46,1,0,0,143123.92,1
730,Germany,Male,50,4,161952.2,1,1,1,168924.15,1
407,France,Male,63,9,15302.88,1,1,0,102254.44,1
608,Germany,Male,34,3,122350.4,4,0,1,70623.17,1
691,France,Male,62,4,33468.24,4,1,0,138485.45,1
675,Germany,Male,36,0,204934.64,3,1,1,103518.0,1
479,Germany,Female,47,0,95165.75,4,0,0,180104.88,1
564,Spain,Male,40,4,131893.05,3,1,0,195132.57,1
521,Germany,Male,32,5,7329.4,4,0,1,165762.39,0
607,Spain,Female,74,4,14566.08,1,0,0,198609.13,1
451,Germany,Male,31,1,168763.71,1,1,0,76190.41,1
558,France,Female,19,8,191692.64,2,0,1,180193.52,1
640,France,Male,56,4,177508.9,2,1,1,72687.39,0
703,Germany,Female,66,10,184254.66,3,0,1,32427.23,1
820,Germany,Male,35,10,26154.96,3,0,1,128061.0,1
635,France,Female,23,4,173362.71,2,0,0,96447.84,1
465,Germany,Female,49,9,45436.9,3,0,1,185122.85,1
613,Spain,Male,38,8,24503.86,4,0,1,103516.84,0
499,Spain,Male,57,2,189290.21,1,0,1,186250.19,1
649,Spain,Male,45,4,222351.53,2,0,0,24940.43,1
791,Spain,Female,44,4,179177.48,2,1,0,167797.25,1
385,Spain,Female,19,1,201393.36,4,0,0,154231.71,1
802,Germany,Female,50,10,247772.04,3,0,0,146795.87,1
682,Germany,Male,33,3,33688.98,2,1,1,77475.81,1
826,Spain,Male,56,10,241288.14,2,1,0,158914.33,1
636,Germany,Female,39,10,150299.45,4,0,0,101826.35,1
652,Germany,Male,73,1,203313.29,1,1,1,145888.67,1
660,Spain,Female,60,4,162542.3,2,0,1,114923.16,1
557,Germany,Male,64,9,142509.45,2,0,0,39913.54,1
455,Germany,Male,30,1,175904.75,4,1,1,22266.13,1
795,Germany,Female,73,9,80064.67,2,1,0,79575.46,1
507,Spain,Male,19,8,231067.88,2,0,0,187229.88,1
470,Germany,Male,31,9,28823.14,1,1,0,110649.65,1
404,France,Male,73,5,79507.8,2,0,1,162416.49,1
749,France,Male,55,7,7790.59,4,0,1,119431.08,1
361,Spain,Male,58,8,67830.76,1,1,0,192002.0,1
494,France,Female,45,7,54553.27,1,0,0,80196.56,1
749,Spain,Male,24,4,12407.72,1,1,1,20839.59,0
745,France,Female,35,4,122943.52,3,1,0,158326.99,1
485,France,Male,73,5,117159.01,4,1,1,144036.74,1
817,France,Male,58,0,19436.36,3,0,1,110231.53,1
352,Spain,Female,72,10,65462.63,2,0,1,72014.34,1
493,Spain,Female,53,7,238330.54,1,0,1,45770.38,1
379,Germany,Male,58,1,27684.16,3,1,0,101632.45,1
586,Spain,Male,53,5,76254.66,2,0,1,136578.27,1
628,France,Female,61,8,8965.6,3,1,1,119988.42,1
697,France,Female,21,2,37221.8,1,1,1,93123.2,1
464,Spain,Female,74,1,174849.28,2,0,0,112541.94,1
453,Spain,Female,47,9,91679.13,1,1,0,30511.44,1
467,Spain,Male,41,4,113019.14,1,0,0,142209.62,1
354,Germany,Male,37,10,39244.6,3,1,0,149508.65,1
817,France,Male,63,8,170535.04,4,0,0,12175.99,1
709,Germany,Male,73,5,187880.4,2,1,1,61398.72,1
597,Germany,Male,48,7,45278.01,2,1,0,27502.2,0
713,France,Female,41,7,11248.37,4,0,0,199664.11,0
670,France,Female,24,6,20235.28,2,0,1,122735.14,1
470,Spain,Female,43,4,164261.44,3,0,0,98490.24,0
635,Spain,Male,30,1,33877.65,2,0,0,97970.19,1
498,Germany,Female,71,9,123479.71,3,0,1,193307.04,1
433,Spain,Male,25,9,38160.38,2,1,0,135372.57,1
803,Spain,Male,72,4,42537.01,3,1,0,42045.32,1
755,France,Male,22,6,1090.13,4,0,1,95150.18,0
815,France,Female,61,6,80206.06,2,0,0,157097.4,1
805,Spain,Male,30,10,22449.32,3,1,0,90436.51,1
580,France,Male,46,1,98490.32,1,1,1,68811.35,1
637,Spain,Female,37,6,149446.08,1,0,0,198331.05,1
510,France,Male,31,5,91882.99,1,0,0,187771.06,1
850,France,Female,49,6,176270.41,2,0,0,188896.47,1
621,France,Male,67,10,185362.94,3,1,0,35017.78,1
809,France,Female,44,7,174151.6,1,1,0,54508.5,1
387,Spain,Male,73,3,234178.39,2,1,1,93992.72,1
849,Germany,Male,42,0,59323.57,3,1,0,168104.56,1
575,France,Female,69,7,47364.11,1,0,1,149997.23,1
491,Spain,Male,21,7,152427.87,1,0,0,171436.81,1
641,Spain,Female,38,2,148719.25,2,0,0,184945.03,1
830,France,Male,35,2,127524.58,3,1,1,158345.7,1
500,Germany,Female,56,4,1088.3,2,1,1,59736.3,1
463,France,Male,32,2,138809.56,1,0,1,64234.68,0
586,Spain,Male,70,4,233199.51,2,0,0,76972.66,1
415,Germany,Male,55,7,83644.42,2,1,0,67584.32,1
710,Spain,Female,65,0,241899.8,1,0,1,57328.8,1
690,France,Female,69,1,89189.17,1,0,0,152972.35,1
607,Germany,Female,41,1,34963.63,3,1,0,16458.3,1
824,Spain,Female,25,3,99600.85,3,0,0,148394.81,0
598,Spain,Female,45,8,123652.83,1,1,0,166477.12,1
806,Spain,Male,38,1,157366.1,1,0,0,22548.37,1
798,France,Male,33,10,126219.54,4,0,1,21750.95,0
680,Germany,Male,71,8,134179.66,4,0,0,64238.12,1
672,France,Male,33,6,6016.76,3,1,1,49578.29,0
529,France,Male,52,9,63405.04,2,1,0,120415.4,1
539,France,Female,34,7,77674.16,1,1,0,138335.79,1
756,Germany,Male,26,0,246772.13,1,1,0,130486.98,1
503,France,Female,74,4,73891.93,2,0,0,77896.0,1
545,France,Male,52,8,224144.71,3,1,1,104695.59,1
815,France,Female,69,3,76184.05,4,0,0,131598.26,1
660,France,Female,46,1,24027.58,3,0,0,32690.99,0
611,Spain,Female,56,5,61904.35,2,0,1,53607.26,1
768,France,Male,35,1,68207.1,1,0,0,179194.27,1
755,Spain,Male,29,2,244562.15,4,0,0,75042.01,1
776,France,Male,36,7,168572.88,2,0,0,162219.71,1
492,Germany,Male,65,2,232920.25,1,0,1,57688.05,1
691,Spain,Female,39,1,208748.76,3,1,0,17911.67,0
665,Spain,Female,73,5,144649.62,4,0,1,105076.11,1
450,Spain,Female,66,2,168846.98,1,1,1,179571.59,1
593,Spain,Female,69,0,156209.3,1,0,0,165664.06,1
839,Germany,Male,32,2,166565.76,1,1,0,58058.44,1
361,France,Female,18,5,66193.42,1,0,0,182887.8,1
588,Spain,Male,19,2,102031.28,1,1,0,101146.02,1
398,Germany,Female,25,8,148153.95,3,0,1,19309.81,1
391,Spain,Female,39,6,8982.12,2,1,0,15305.68,1
515,France,Female,42,4,120708.73,4,1,0,102171.61,1
431,Spain,Male,19,1,214931.73,3,1,0,113801.34,1
778,Germany,Male,68,8,123091.93,4,0,1,25183.45,1
640,France,Female,26,4,138080.84,1,0,0,185225.72,1
507,Germany,Female,26,6,50476.28,2,1,0,146461.2,1
565,France,Female,30,8,198585.84,1,1,0,162243.65,1
839,France,Male,23,3,89719.57,3,0,0,120964.42,1
507,France,Male,47,8,239146.89,3,0,0,136073.37,1
811,Spain,Male,32,0,248428.7,4,0,0,83693.44,1
483,Germany,Female,68,5,229000.14,1,0,0,139066.45,1
416,Germany,Male,70,1,21219.19,1,0,1,195854.75,1
685,Germany,Female,32,7,83295.79,2,1,1,133066.02,0
356,France,Male,67,4,236284.41,2,1,0,74910.41,1
785,Spain,Female,24,2,201133.32,1,1,0,64195.43,1
363,France,Female,75,1,227795.9,4,1,0,193035.73,1
422,Germany,Male,28,7,143138.3,2,0,1,45150.44,0
748,Spain,Female,57,6,120099.4,1,0,0,163177.36,1
754,Spain,Female,55,8,26624.08,1,1,0,98399.84,1
512,Spain,Female,57,7,209867.89,1,0,1,94314.35,1
415,Germany,Male,19,10,186285.39,3,0,1,152032.18,1
696,Spain,Female,68,3,14719.15,4,1,0,38127.3,1
479,Spain,Male,65,1,52353.65,1,1,0,98596.23,1
768,France,Male,56,1,139319.39,1,0,1,16808.4,1
815,France,Female,27,1,171100.6,1,1,1,137377.3,1
555,Spain,Male,61,10,34417.57,2,0,1,21091.68,0
625,Spain,Female,34,5,61206.2,1,1,1,26584.87,1
815,France,Male,24,6,48277.55,3,0,0,170517.01,1
605,France,Female,71,5,54999.29,3,1,0,94161.49,1
615,France,Male,57,1,230178.28,4,0,1,48185.38,1
374,Germany,Female,56,3,178954.89,1,0,0,122591.07,1
799,Germany,Female,21,2,184276.75,1,0,0,108663.82,1
630,France,Female,52,10,198498.83,1,1,1,88072.58,1
602,Spain,Female,68,3,89143.26,3,0,1,182029.24,1
659,France,Male,64,4,191796.15,2,0,1,152397.02,1
638,Germany,Male,53,6,244603.35,2,1,0,38802.65,1
513,Spain,Female,48,8,174598.56,1,1,0,118447.18,1
444,Germany,Male,42,10,104188.28,2,0,0,26861.34,1
619,Spain,Female,58,1,179089.95,4,0,1,56484.25,1
670,Germany,Female,30,7,225198.68,3,1,0,182873.47,1
459,Spain,Male,35,2,32190.39,1,1,1,97795.19,0
685,Spain,Male,38,8,66323.67,2,0,0,179500.16,0
659,Spain,Female,65,9,229824.05,1,0,1,41539.8,1
587,Spain,Male,18,3,236558.23,1,1,0,49014.93,1
730,Germany,Female,53,2,121034.78,3,0,0,77036.7,1
785,Germany,Male,67,9,93637.74,3,0,1,79601.87,1
736,Spain,Male,25,5,70695.45,2,0,1,151602.68,0
832,Spain,Male,69,9,124687.89,3,1,0,123888.01,1
774,Germany,Male,65,8,233632.79,4,1,0,115117.39,1
739,Spain,Male,38,6,37452.41,1,0,1,124451.35,1
374,Spain,Female,60,3,104957.66,3,0,0,149116.36,1
490,Spain,Male,69,2,227901.96,2,0,0,179635.16,1
466,France,Male,70,9,87279.82,2,1,1,88800.59,1
831,Spain,Female,70,3,192020.35,2,0,1,162555.93,1
741,France,Female,38,2,97314.95,4,1,0,104068.41,1
754,Spain,Female,44,2,201231.67,3,0,1,147194.87,1
831,Germany,Male,36,8,245250.59,3,1,0,176216.52,0
801,France,Male,40,3,96955.5,4,0,0,16120.82,1
374,France,Female,68,8,211274.66,3,1,1,113859.65,1
428,Spain,Female,67,9,247104.21,3,1,0,197982.32,1
417,Spain,Female,68,4,245957.54,3,0,0,104282.64,1
522,France,Female,60,6,108442.77,4,1,0,174217.7,1
793,Germany,Male,52,4,121440.28,4,0,0,45320.97,1
361,Germany,Male,57,0,75850.39,2,1,0,124814.55,1
637,Spain,Male,69,1,78504.69,4,0,1,175358.13,1
477,Germany,Male,68,10,123117.66,4,1,1,91991.3,1
445,Germany,Male,59,4,50129.65,2,1,0,102477.19,1
441,Spain,Female,65,5,177780.82,4,0,0,25583.4,1
490,Germany,Male,22,6,134077.13,3,1,1,18012.7,0
380,Spain,Female,69,1,224516.96,1,0,0,99054.58,1
683,France,Female,58,9,202645.61,2,0,1,170260.31,1
369,Spain,Female,25,8,80617.78,1,0,1,186951.61,0
495,France,Male,28,5,126451.16,1,1,1,135144.07,1
826,France,Female,33,1,187628.73,2,1,0,167015.73,1
665,Germany,Male,56,1,48300.03,1,1,0,149622.29,1
796,Germany,Female,64,2,7899.43,1,0,0,143282.31,1
739,Germany,Male,41,0,213076.13,2,0,0,156116.29,0
509,Spain,Female,38,8,34387.56,2,1,1,106007.56,0
698,Germany,Male,69,9,222352.86,3,0,0,97008.24,1
392,France,Female,40,10,228402.01,2,1,0,40237.27,1
603,Germany,Female,66,3,115175.11,4,1,0,170324.91,1
479,Germany,Female,55,4,201695.43,1,0,1,18476.64,1
409,Spain,Female,64,6,90797.81,2,0,0,60814.38,1
500,Spain,Male,25,0,214566.14,3,0,1,108784.07,1
816,France,Male,24,2,206170.47,2,0,0,194603.64,1
636,Spain,Male,19,2,19629.6,1,1,0,159334.86,1
848,Germany,Female,47,1,145650.44,2,0,0,80047.53,1
354,Spain,Female,30,7,159999.73,1,0,0,145650.19,1
816,France,Female,40,4,214.32,2,0,0,186960.18,1
767,Germany,Female,46,0,244979.58,3,1,1,112387.86,1
615,France,Female,55,1,101641.89,4,0,0,97768.64,1
694,Spain,Female,54,0,129335.8,3,0,1,115068.72,1
479,Spain,Male,37,5,48701.02,2,1,0,69190.71,0
731,France,Male,50,8,152729.64,1,1,0,182396.27,1
616,Germany,Male,46,10,202654.97,3,1,1,161483.54,1
527,Spain,Male,67,6,146473.09,4,0,0,144041.98,1
602,Spain,Male,32,4,197008.76,4,1,1,121927.5,1
764,Germany,Male,40,2,182776.99,1,1,1,194200.21,1
405,Spain,Male,59,7,59414.45,2,0,0,66564.09,1
812,France,Male,20,9,108953.21,3,0,0,63795.68,0
806,Spain,Female,54,3,37156.72,3,1,0,56006.28,1
820,Spain,Female,73,8,10483.97,1,0,0,150937.44,1
432,Germany,Female,46,4,15767.24,3,0,0,161484.27,1
742,France,Female,62,5,235624.98,1,1,1,123451.69,1
448,Germany,Female,25,4,246134.36,1,0,1,133876.9,1
498,Spain,Female,39,9,23744.38,2,0,0,76302.55,1
678,Spain,Female,70,10,83798.36,1,1,0,17553.93,1
505,Germany,Male,46,6,28605.17,3,1,1,58190.81,0
539,Germany,Male,19,6,208557.21,1,0,1,121017.61,0
843,Germany,Female,58,0,124074.27,3,1,1,164457.21,1
720,France,Male,66,1,155315.44,1,1,0,157667.05,1
612,Spain,Male,67,6,134977.72,2,0,0,44102.6,1
429,Germany,Male,62,7,177563.4,2,0,1,19774.78,0
749,Spain,Male,18,3,79783.06,1,0,1,171606.41,1
601,France,Male,61,5,34373.34,1,1,0,24361.95,1
446,France,Female,37,10,4405.0,1,1,1,84729.14,1
609,France,Male,69,9,111423.22,2,0,0,27902.87,1
609,France,Female,38,2,226958.61,4,0,1,117169.25,1
452,Spain,Female,54,6,76316.63,1,0,0,79033.92,1
389,France,Female,25,10,48989.21,4,0,1,48473.79,0
622,France,Male,44,2,231510.69,1,1,1,123081.86,1
450,Germany,Female,64,10,26362.16,3,1,1,79044.44,0
708,France,Female,52,6,12950.26,2,1,1,41689.77,1
729,Germany,Female,23,10,219853.29,4,1,0,143016.42,1
657,France,Female,62,10,175227.35,4,1,1,168993.58,1
570,France,Male,61,7,105517.16,2,1,0,62011.09,1
657,Germany,Female,36,2,188085.99,4,0,1,45420.76,0
769,France,Female,35,1,185359.99,1,1,1,24297.85,1
473,Spain,Female,73,5,10015.14,4,1,0,110301.4,1
771,Spain,Female,18,3,169061.7,1,1,1,167945.8,0
580,France,Male,42,7,160218.09,4,1,1,57650.08,1
527,Spain,Female,44,1,240944.78,3,0,0,97521.18,1
412,Germany,Female,24,3,241655.65,4,0,1,40552.66,1
834,France,Female,61,1,94449.83,4,1,1,86798.16,1
465,France,Female,59,1,147460.48,1,0,1,12934.57,1
540,Germany,Female,46,1,35339.34,2,0,0,183038.52,1
411,Germany,Female,48,0,16614.13,3,0,1,138548.66,0
605,Germany,Male,61,3,108194.97,2,0,0,73234.61,1
832,France,Female,60,1,172470.5,1,1,0,177427.67,1
356,Germany,Male,53,8,141940.28,3,1,0,44756.63,1
504,Germany,Male,36,8,107414.23,4,1,0,24959.41,1
441,Spain,Female,23,10,204528.14,2,1,1,189098.1,0
819,Spain,Male,42,10,198606.87,2,1,1,68713.22,1
363,France,Female,48,6,182985.51,2,0,0,187834.94,0
804,Spain,Male,26,5,19258.06,4,1,1,131146.45,1
578,Spain,Female,37,2,199117.41,1,1,1,196208.16,1
435,Germany,Male,27,6,229855.33,4,0,1,153151.55,0
482,Germany,Male,54,0,14860.52,4,0,1,30041.93,1
532,Spain,Female,44,8,100417.85,1,1,1,171923.45,0
735,Spain,Male,30,3,247088.87,1,0,1,38096.92,1
411,Spain,Male,58,5,149809.71,4,1,0,141517.55,1
568,France,Male,19,5,128394.35,1,0,1,105077.42,1
754,France,Male,67,10,44361.54,2,1,0,144467.75,1
595,France,Male,38,2,141371.57,3,1,1,155348.01,0
579,Spain,Female,50,3,109760.82,1,1,0,162696.39,1
428,Spain,Male,41,10,31860.76,3,1,1,168646.23,1
498,France,Male,70,9,116083.16,2,0,0,170972.66,1
487,France,Female,61,2,41099.83,1,1,0,88389.14,1
820,Spain,Female,59,5,182665.91,4,1,1,178953.33,1
663,Germany,Female,51,0,243412.09,4,1,1,146720.25,1
725,France,Male,26,7,117394.26,2,1,0,169404.48,1
772,Spain,Male,19,7,158092.08,1,0,1,197946.36,1
738,Spain,Male,72,8,107743.88,4,0,1,32118.8,1
414,Germany,Male,73,5,34613.46,1,1,1,80410.14,1
362,Spain,Female,47,0,242638.82,3,1,1,163243.93,1
562,Spain,Female,39,2,32394.67,4,0,0,26397.66,1
823,France,Male,63,0,27906.7,2,1,1,112748.4,1
591,France,Male,28,4,114793.24,4,1,1,173095.61,1
842,Germany,Male,72,2,164721.82,2,0,1,13608.34,1
562,Germany,Male,60,1,88730.82,2,0,1,188508.59,0
530,Spain,Female,34,2,48129.26,3,0,0,195847.52,0
687,France,Female,53,8,204740.84,3,1,1,71233.38,1
834,Germany,Male,30,10,90775.83,2,1,1,155690.33,1
522,Germany,Female,24,7,48580.24,4,1,1,34163.46,0
509,Germany,Male,33,2,91271.22,2,1,0,156844.21,1
513,Spain,Male,50,10,53638.55,1,0,1,101489.12,1
814,France,Female,62,1,129861.93,1,0,0,173451.88,1
832,Germany,Male,18,4,167072.35,4,0,1,50395.22,0
846,France,Female,28,0,199889.34,4,0,1,137805.01,0
537,Germany,Male,23,3,56890.51,3,1,0,159362.64,1
744,Germany,Female,37,7,41738.5,1,1,0,48473.53,1
540,France,Male,52,0,4900.86,2,0,1,165474.58,1
754,France,Female,61,4,57021.94,2,1,1,192017.25,1
657,France,Male,54,3,5976.34,1,0,1,127054.93,1
605,Spain,Male,58,5,86368.55,1,0,1,159121.58,1
532,Germany,Female,43,6,36423.27,3,1,1,111190.93,0
466,Spain,Male,75,8,144973.9,1,1,0,123639.64,1
631,France,Female,29,0,95931.69,3,1,1,12536.96,0
545,Germany,Female,47,10,23396.34,4,1,0,109614.58,1
383,Spain,Male,45,9,99966.62,4,1,0,119357.11,0
401,Germany,Male,44,3,52337.03,1,1,1,137309.03,1
461,Spain,Male,59,5,170044.34,1,1,1,42184.22,1
601,France,Male,36,9,91109.06,1,1,0,55861.11,1
431,Spain,Female,22,6,36757.5,1,0,0,153640.88,0
581,Germany,Male,75,6,87400.43,2,0,1,41851.38,1
576,Germany,Male,22,7,56094.58,2,1,0,89044.95,1
582,Germany,Male,58,9,198944.75,4,1,0,57593.14,1
570,Germany,Female,44,7,245841.89,2,0,0,113584.98,1
785,France,Male,45,7,6372.85,1,0,1,197505.47,1
762,Spain,Female,43,7,172505.03,3,0,1,171887.2,1
771,France,Male,44,7,65989.46,4,0,0,61200.12,0
391,France,Female,69,5,16602.16,1,1,0,80036.24,1
370,France,Male,66,8,3587.83,2,0,1,184540.38,1
391,Germany,Male,59,2,220252.42,3,0,1,180676.04,1
746,Germany,Female,38,5,88401.63,3,0,0,40500.33,1
462,Germany,Male,18,4,248635.97,2,0,1,167561.52,1
454,Spain,Male,71,7,110594.29,1,1,1,66545.5,1
541,Germany,Male,45,3,46899.44,3,0,1,113322.6,0
366,Spain,Female,65,3,194285.89,3,1,1,10968.69,1
469,Germany,Male,75,9,231623.05,2,1,1,199732.14,1
742,Germany,Female,75,10,203905.26,3,1,0,154608.33,1
774,France,Female,32,9,186299.81,3,1,0,55929.28,1
478,France,Female,72,4,83674.92,3,1,1,139921.03,0
479,France,Male,34,10,16122.59,4,0,1,65728.4,0
409,Spain,Female,43,5,50324.84,1,1,1,26996.6,0
397,Spain,Female,37,10,111702.56,1,0,1,90808.89,1
378,Germany,Male,42,3,239049.97,2,0,0,126606.58,1
446,Spain,Female,30,1,180713.54,1,1,0,27057.72,1
359,Germany,Female,50,1,207070.76,3,1,1,108497.2,0
591,Spain,Male,42,2,69323.47,1,0,1,107824.2,0
663,Spain,Male,25,1,170955.76,4,1,1,129442.6,1
793,Spain,Female,22,0,215609.54,3,1,1,56482.67,1
581,France,Male,23,7,119852.88,3,1,1,13921.88,0
626,Spain,Male,40,4,107472.97,4,0,0,71722.93,1
633,France,Male,69,9,179851.13,4,0,0,85730.43,1
552,France,Female,47,0,139977.92,1,1,1,130790.8,1
596,Spain,Female,31,8,248292.77,1,1,1,186732.65,0
639,Germany,Male,71,7,106275.7,1,1,0,48643.25,1
613,Germany,Female,40,3,43985.82,4,0,0,140593.39,1
792,Germany,Male,28,7,117983.76,1,1,0,28506.17,1
563,Spain,Male,48,9,58801.25,2,1,1,46218.13,0
549,Germany,Male,23,6,140313.46,1,1,0,106735.56,1
782,France,Male,28,10,31449.25,4,1,1,144591.74,0
428,Germany,Male,30,10,237494.07,4,0,1,173128.02,1
750,Spain,Female,29,6,214955.72,2,1,0,151341.65,0
793,Germany,Female,71,0,38891.35,3,1,1,12917.03,1
692,France,Female,19,5,43098.23,2,0,0,139946.95,1
693,Spain,Female,70,3,128109.67,4,1,1,166684.96,1
522,Germany,Male,52,9,193220.35,3,1,0,109851.36,1
816,Spain,Male,72,9,54769.83,2,0,0,193463.75,1
418,Spain,Female,53,9,15242.93,2,1,0,10819.36,1
765,Spain,Female,34,10,136383.57,3,0,0,165545.01,1
777,Germany,Male,45,1,172899.28,2,1,1,73615.75,1
798,Spain,Male,45,9,61091.37,3,1,0,133585.46,1
436,Germany,Male,39,6,184941.95,1,1,0,141761.56,1
450,France,Female,55,8,237660.95,3,0,0,68187.31,1
357,Germany,Male,24,4,34268.61,2,1,0,199130.65,0
682,France,Male,32,7,127757.27,1,0,1,29617.51,1
549,Germany,Female,49,4,14210.49,4,0,0,39835.53,0
436,Spain,Female,28,6,51665.25,4,0,1,179516.42,0
392,Germany,Female,41,6,22454.84,4,0,1,32644.18,0
734,Spain,Male,20,8,101001.66,2,0,1,82444.39,1
458,France,Male,47,2,205207.95,1,0,0,149297.02,1
